path,target
/home/xkukht01/Dev/SUR/data/non_target_dev/m424_02_f16_i0_0.png,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f409_02_f16_i0_0.png,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f407_01_f16_i0_0.png,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m425_03_f16_i0_0.png,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m425_01_f16_i0_0.png,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m425_04_r08_i0_0.png,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f408_02_r08_i0_0.png,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f408_02_f16_i0_0.png,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m424_03_f16_i0_0.png,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m424_02_r08_i0_0.png,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f408_01_f16_i0_0.png,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m424_05_r08_i0_0.png,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m423_05_r08_i0_0.png,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f407_01_r08_i0_0.png,0
