path,target
/home/xkukht01/Dev/SUR/data/non_target_dev/f408_01_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f408_02_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f409_01_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f407_04_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m425_03_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f407_05_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f407_04_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f407_05_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m424_01_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f407_03_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f408_03_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f407_02_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m424_05_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m424_01_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m425_02_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m423_02_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f408_03_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f409_01_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f407_03_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m424_04_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m424_05_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f409_05_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f407_02_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f409_03_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f409_05_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m423_01_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m425_01_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f408_02_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m423_05_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f408_01_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m423_03_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m425_01_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m423_02_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m423_03_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m423_05_f16_i0_0.wav,0
