path,target
/home/xkukht01/Dev/SUR/data/non_target_train/f405_03_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f406_05_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m414_03_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f405_05_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f404_05_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m419_04_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f405_03_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m421_06_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f404_01_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m416_03_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m416_04_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m416_04_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m419_04_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m421_06_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f404_04_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f402_02_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f405_01_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f403_01_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f401_04_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m422_01_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m420_04_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f402_01_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m421_05_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m420_01_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f403_02_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m422_03_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m414_04_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f403_01_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m416_01_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m416_01_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f406_03_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f404_01_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m421_05_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m417_02_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m414_01_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f406_01_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m424_02_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m423_04_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f409_03_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m424_02_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m425_02_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f408_02_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f409_01_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f407_04_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f407_05_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f407_01_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f407_04_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f407_05_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f408_05_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f409_02_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m424_01_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f407_03_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f408_03_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f407_02_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m424_05_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m424_01_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f409_04_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m425_02_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f408_03_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f408_05_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f409_02_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f409_01_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f407_03_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m423_04_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m424_05_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f407_01_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f409_05_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f407_02_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f409_03_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f409_05_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m425_01_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f408_02_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f409_04_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m423_05_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m423_03_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m425_01_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m423_03_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m423_05_f16_i0_0.wav,0
